timestamp,core_node_cpu,core_node_memory,core_node_tx,core_node_rx,core_node_latency,core_node_cost,mec_node_cpu,mec_node_memory,mec_node_tx,mec_node_rx,mec_node_latency,mec_node_cost,kube_app_server_cpu,kube_app_server_memory,kube_app_server_tx,kube_app_server_rx,kube_app_server_latency,kube_app_server_cost,ue_count,ue_ids,avg_cqi,avg_dl_bitrate,avg_ul_bitrate,avg_dl_mcs,avg_ul_mcs,avg_epre,avg_pusch_snr,avg_ul_path_loss
1760530715.846531,18.77521085441875,35.53130636073668,53215.45487882121,31995.199519951995,1.0,4,19.586568451789525,47.31463192923621,15959.652266241954,1333.0678877165042,1.0,4,15.322222222219159,65.08321430418678,13929.866666666667,72710.93333333333,1.0,4,1,1,12.0,2756.0,0.0,20.6,0.0,-98.4,15.7,77.9
1760530721.491531,18.77521085441875,35.53130636073668,53215.45487882121,31995.199519951995,1.0,4,19.586568451789525,47.31463192923621,15959.652266241954,1333.0678877165042,1.0,4,15.322222222219159,65.08321430418678,13929.866666666667,72710.93333333333,1.0,4,1,1,3.0,2777.0,0.0,23.0,0.0,-107.6,4.8,65.1
1760530727.577549,20.20833333333182,34.81178634699539,59542.40000000001,33182.666666666664,1.0,4,19.586568451789525,47.31463192923621,15959.652266241954,1333.0678877165042,1.0,4,15.322222222219159,65.08321430418678,13929.866666666667,72710.93333333333,1.0,4,1,1,15.0,2974.0,0.0,18.3,0.0,-107.6,4.8,65.1
1760530733.14871,20.20833333333182,34.81178634699539,59542.4,33182.666666666664,1.0,4,19.586568451789525,47.31463192923621,15959.652266241954,1333.0678877165042,1.0,4,17.855555555557256,64.9069583311782,13776.26666666667,72614.93333333333,1.0,4,1,1,12.0,17896.0,40258.0,20.4,5.6,-103.2,12.0,73.7
1760530738.399915,20.20833333333182,34.81178634699539,59542.4,33182.666666666664,1.0,4,20.841146530939163,47.33094244972084,16515.403160996517,11273.23868202518,1.0,4,17.855555555557256,64.9069583311782,13776.266666666666,72614.93333333333,1.0,4,1,1,15.0,3200.0,0.0,24.0,0.0,-103.2,12.0,73.7
1760530743.603856,20.20833333333182,34.81178634699539,59542.4,33182.666666666664,1.0,4,20.841146530939177,47.33094244972084,16515.403160996513,11273.23868202518,1.0,4,17.855555555557256,64.9069583311782,13776.266666666666,72614.93333333333,1.0,4,0,,0,0,0,0,0,0,0,0
1760530749.091857,20.20833333333182,34.81178634699539,59542.4,33182.666666666664,1.0,4,20.841146530939177,47.33094244972084,16515.403160996513,11273.23868202518,1.0,4,17.855555555557256,64.9069583311782,13776.266666666666,72614.93333333333,1.0,4,0,,0,0,0,0,0,0,0,0
1760530754.905239,20.20833333333182,34.81178634699539,59542.4,33182.666666666664,1.0,4,20.841146530939177,47.33094244972084,16515.403160996513,11273.23868202518,1.0,4,17.855555555557256,64.9069583311782,13776.266666666666,72614.93333333333,1.0,4,1,1,14.0,3151.0,367.0,23.1,10.0,-97.6,15.8,76.8
1760530760.34994,17.81917552571116,34.866411946928295,50286.13323557836,43559.16952711034,1.0,4,20.841146530939177,47.33094244972084,16515.403160996513,11273.23868202518,1.0,4,17.855555555557256,64.9069583311782,13776.266666666666,72614.93333333333,1.0,4,1,1,12.0,2845.0,0.0,18.5,0.0,-97.6,15.8,76.8
1760530765.708829,17.81917552571116,34.866411946928295,50286.133235578374,43559.169527110345,1.0,4,20.841146530939177,47.33094244972084,16515.403160996513,11273.23868202518,1.0,4,15.899999999999432,65.27021274056155,17829.6,134734.93333333332,1.0,4,0,,0,0,0,0,0,0,0,0
